TIME,30cm,50cm,100cm,150cm,200cm,300cm,500cm,700cm,900cm
2024/1/17 14:10,17.8,2.345,3.664,0,0,0,20.64,22.94,29.87
2024/1/17 14:20,17.78,2.338,3.653,0,0,0,20.62,22.94,29.9
2024/1/17 14:30,17.75,2.328,3.67,0,0,0,20.6,22.92,29.92
2024/1/17 14:40,17.79,2.331,3.665,0,0,0,20.6,22.91,29.89
2024/1/17 14:50,17.77,2.335,3.665,0,0,0,20.56,22.93,29.88
2024/1/17 15:00,17.78,2.333,3.669,0,0,0,20.55,22.91,29.9
2024/1/17 15:10,17.78,2.337,3.667,0,0,0,20.58,22.9,29.89
2024/1/17 15:20,17.76,2.337,3.666,0,0,0,20.6,22.86,29.88
2024/1/17 15:30,17.78,2.345,3.641,0,0,0,20.62,22.92,29.89
2024/1/17 15:40,17.77,2.345,3.674,0,0,0,20.59,22.87,29.86
2024/1/17 15:50,17.75,2.341,3.662,0,0,0,20.62,22.91,29.89
2024/1/17 16:00,17.79,2.344,3.667,0,0,0,20.62,22.9,29.93
2024/1/17 16:10,17.79,2.346,3.677,0,0,0,20.65,22.96,29.93
2024/1/17 16:20,17.78,2.346,3.678,0,0,0,20.64,22.96,29.93
2024/1/17 16:30,17.79,2.346,3.677,0,0,0,20.64,22.96,29.94
2024/1/17 16:40,17.79,2.345,3.676,0,0,0,20.64,22.96,29.94
2024/1/17 16:50,17.79,2.344,3.675,0,0,0,20.64,22.96,29.94
2024/1/17 17:00,17.78,2.342,3.674,0,0,0,20.64,22.96,29.94
2024/1/17 17:10,17.78,2.342,3.673,0,0,0,20.64,22.96,29.94
2024/1/17 17:20,17.78,2.341,3.671,0,0,0,20.64,22.96,29.94
2024/1/17 17:30,17.78,2.34,3.67,0,0,0,20.64,22.96,29.94
2024/1/17 17:40,17.78,2.34,3.669,0,0,0,20.64,22.96,29.94
2024/1/17 17:50,17.78,2.34,3.668,0,0,0,20.64,22.96,29.93
2024/1/17 18:00,17.78,2.34,3.667,0,0,0,20.64,22.96,29.93
2024/1/17 18:10,17.78,2.339,3.667,0,0,0,20.64,22.96,29.94
2024/1/17 18:20,17.79,2.339,3.666,0,0,0,20.64,22.96,29.93
2024/1/17 18:30,17.79,2.339,3.666,0,0,0,20.64,22.95,29.93
2024/1/17 18:40,17.79,2.338,3.666,0,0,0,20.64,22.96,29.93
2024/1/17 18:50,17.79,2.338,3.665,0,0,0,20.64,22.95,29.93
2024/1/17 19:00,17.79,2.338,3.664,0,0,0,20.64,22.95,29.93
2024/1/17 19:10,17.79,2.338,3.664,0,0,0,20.64,22.96,29.93
2024/1/17 19:20,17.79,2.338,3.664,0,0,0,20.64,22.95,29.93
2024/1/17 19:30,17.79,2.338,3.664,0,0,0,20.64,22.95,29.93
2024/1/17 19:40,17.79,2.338,3.663,0,0,0,20.63,22.95,29.93
2024/1/17 19:50,17.79,2.337,3.662,0,0,0,20.63,22.95,29.93
2024/1/17 20:00,17.79,2.337,3.662,0,0,0,20.63,22.95,29.93
2024/1/17 20:10,17.79,2.337,3.661,0,0,0,20.63,22.95,29.93
2024/1/17 20:20,17.79,2.337,3.66,0,0,0,20.63,22.95,29.93
2024/1/17 20:30,17.79,2.336,3.659,0,0,0,20.63,22.95,29.93
2024/1/17 20:40,17.79,2.336,3.659,0,0,0,20.63,22.95,29.93
2024/1/17 20:50,17.79,2.335,3.658,0,0,0,20.63,22.95,29.93
2024/1/17 21:00,17.8,2.335,3.657,0,0,0,20.63,22.95,29.93
2024/1/17 21:10,17.8,2.335,3.657,0,0,0,20.63,22.95,29.93
2024/1/17 21:20,17.8,2.335,3.657,0,0,0,20.63,22.95,29.93
2024/1/17 21:30,17.8,2.335,3.657,0,0,0,20.63,22.95,29.93
2024/1/17 21:40,17.8,2.335,3.655,0,0,0,20.63,22.95,29.93
2024/1/17 21:50,17.8,2.335,3.654,0,0,0,20.63,22.95,29.93
2024/1/17 22:00,17.8,2.334,3.653,0,0,0,20.62,22.95,29.93
2024/1/17 22:10,17.8,2.335,3.652,0,0,0,20.63,22.95,29.93
2024/1/17 22:20,17.8,2.335,3.652,0,0,0,20.63,22.95,29.93
2024/1/17 22:30,17.81,2.335,3.652,0,0,0,20.63,22.95,29.93
2024/1/17 22:40,17.81,2.335,3.652,0,0,0,20.63,22.95,29.93
2024/1/17 22:50,17.81,2.335,3.652,0,0,0,20.62,22.95,29.93
2024/1/17 23:00,17.81,2.335,3.652,0,0,0,20.62,22.95,29.93
2024/1/17 23:10,17.81,2.336,3.652,0,0,0,20.62,22.95,29.93
2024/1/17 23:20,17.82,2.337,3.653,0,0,0,20.63,22.95,29.93
2024/1/17 23:30,17.82,2.337,3.654,0,0,0,20.63,22.95,29.93
2024/1/17 23:40,17.82,2.337,3.655,0,0,0,20.63,22.95,29.93
2024/1/17 23:50,17.82,2.337,3.655,0,0,0,20.63,22.95,29.93
2024/1/18 00:00,17.82,2.337,3.655,0,0,0,20.63,22.95,29.93
2024/1/18 00:10,17.82,2.338,3.656,0,0,0,20.63,22.95,29.93
2024/1/18 00:20,17.82,2.338,3.656,0,0,0,20.63,22.95,29.93
2024/1/18 00:30,17.82,2.339,3.656,0,0,0,20.63,22.95,29.93
2024/1/18 00:40,17.83,2.34,3.657,0,0,0,20.63,22.95,29.93
2024/1/18 00:50,17.83,2.34,3.657,0,0,0,20.63,22.95,29.93
2024/1/18 01:00,17.83,2.34,3.656,0,0,0,20.63,22.95,29.93
2024/1/18 01:10,17.83,2.34,3.657,0,0,0,20.63,22.95,29.93
2024/1/18 01:20,17.83,2.341,3.657,0,0,0,20.63,22.95,29.93
2024/1/18 01:30,17.83,2.342,3.658,0,0,0,20.63,22.95,29.93
2024/1/18 01:40,17.84,2.342,3.659,0,0,0,20.63,22.95,29.93
2024/1/18 01:50,17.84,2.342,3.66,0,0,0,20.63,22.95,29.93
2024/1/18 02:00,17.84,2.343,3.66,0,0,0,20.63,22.95,29.93
2024/1/18 02:10,17.83,2.344,3.659,0,0,0,20.63,22.95,29.93
2024/1/18 02:20,17.83,2.344,3.659,0,0,0,20.63,22.95,29.93
2024/1/18 02:30,17.83,2.344,3.66,0,0,0,20.63,22.95,29.93
2024/1/18 02:40,17.84,2.344,3.661,0,0,0,20.63,22.95,29.93
2024/1/18 02:50,17.84,2.346,3.661,0,0,0,20.63,22.95,29.93
2024/1/18 03:00,17.84,2.346,3.662,0,0,0,20.63,22.95,29.93
2024/1/18 03:10,17.83,2.346,3.662,0,0,0,20.63,22.95,29.93
2024/1/18 03:20,17.84,2.346,3.662,0,0,0,20.63,22.95,29.93
2024/1/18 03:30,17.84,2.346,3.664,0,0,0,20.64,22.95,29.93
2024/1/18 03:40,17.84,2.347,3.664,0,0,0,20.64,22.95,29.93
2024/1/18 03:50,17.84,2.347,3.664,0,0,0,20.64,22.95,29.93
2024/1/18 04:00,17.84,2.348,3.67,0,0,0,20.64,22.95,29.93
2024/1/18 04:10,17.84,2.349,3.67,0,0,0,20.64,22.95,29.93
2024/1/18 04:20,17.84,2.349,3.67,0,0,0,20.64,22.95,29.93
2024/1/18 04:30,17.84,2.349,3.671,0,0,0,20.64,22.95,29.93
2024/1/18 04:40,17.83,2.349,3.67,0,0,0,20.64,22.95,29.93
2024/1/18 04:50,17.83,2.349,3.671,0,0,0,20.64,22.95,29.93
2024/1/18 05:00,17.82,2.349,3.669,0,0,0,20.64,22.95,29.93
2024/1/18 05:10,17.82,2.349,3.669,0,0,0,20.64,22.95,29.93
2024/1/18 05:20,17.81,2.349,3.669,0,0,0,20.64,22.95,29.93
2024/1/18 05:30,17.81,2.348,3.669,0,0,0,20.63,22.95,29.93
2024/1/18 05:40,17.81,2.348,3.668,0,0,0,20.63,22.95,29.93
2024/1/18 05:50,17.81,2.347,3.667,0,0,0,20.63,22.95,29.93
2024/1/18 06:00,17.8,2.347,3.666,0,0,0,20.63,22.95,29.93
2024/1/18 06:10,17.8,2.347,3.666,0,0,0,20.63,22.95,29.93
2024/1/18 06:20,17.8,2.347,3.666,0,0,0,20.63,22.95,29.93
2024/1/18 06:30,17.79,2.346,3.666,0,0,0,20.63,22.95,29.93
2024/1/18 06:40,17.79,2.346,3.664,0,0,0,20.63,22.95,29.93
2024/1/18 06:50,17.79,2.346,3.664,0,0,0,20.63,22.95,29.93
2024/1/18 07:00,17.79,2.346,3.664,0,0,0,20.63,22.95,29.93
2024/1/18 07:10,17.79,2.346,3.664,0,0,0,20.63,22.95,29.93
2024/1/18 07:20,17.79,2.346,3.664,0,0,0,20.63,22.95,29.93
2024/1/18 07:30,17.78,2.346,3.664,0,0,0,20.63,22.95,29.93
2024/1/18 07:40,17.78,2.346,3.663,0,0,0,20.63,22.95,29.93
2024/1/18 07:50,17.78,2.347,3.662,0,0,0,20.63,22.95,29.93
2024/1/18 08:00,17.78,2.347,3.662,0,0,0,20.63,22.95,29.93
2024/1/18 08:10,17.78,2.347,3.658,0,0,0,20.63,22.95,29.93
2024/1/18 08:20,17.77,2.348,3.662,0,0,0,20.63,22.94,29.93
2024/1/18 08:30,17.76,2.345,3.652,0,0,0,20.59,22.9,29.86
2024/1/18 08:40,17.75,2.346,3.638,0,0,0,20.48,22.86,29.81
2024/1/18 08:50,17.73,2.341,3.645,0,0,0,20.54,22.81,29.86
2024/1/18 09:00,17.72,2.329,3.641,0,0,0,20.55,22.86,29.84
2024/1/18 09:10,17.7,2.336,3.642,0,0,0,20.56,22.84,29.89
2024/1/18 09:20,17.73,2.337,3.636,0,0,0,20.58,22.87,29.89
2024/1/18 09:30,17.73,2.34,3.64,0,0,0,20.61,22.92,29.84
2024/1/18 09:40,17.75,2.324,3.627,0,0,0,20.62,22.91,29.9
2024/1/18 09:50,17.74,2.337,3.629,0,0,0,20.63,22.93,29.92
2024/1/18 10:00,17.78,2.349,3.662,0,0,0,20.63,22.94,29.93
2024/1/18 10:10,17.78,2.349,3.657,0,0,0,20.63,22.94,29.93
2024/1/18 10:20,17.75,2.33,3.647,0,0,0,20.61,22.91,29.92
2024/1/18 10:30,17.75,2.324,3.644,0,0,0,20.59,22.93,29.92
2024/1/18 10:40,17.76,2.324,3.646,0,0,0,20.62,22.93,29.93
2024/1/18 10:50,17.76,2.328,3.635,0,0,0,20.59,22.93,29.93
2024/1/18 11:00,17.75,2.336,3.649,0,0,0,20.59,22.93,29.91
2024/1/18 11:10,17.73,2.334,3.652,0,0,0,20.58,22.93,29.92
2024/1/18 11:20,17.76,2.331,3.656,0,0,0,20.61,22.94,29.93
2024/1/18 11:30,17.76,2.334,3.645,0,0,0,20.6,22.93,29.92
2024/1/18 11:40,17.79,2.341,3.661,0,0,0,20.61,22.93,29.93
2024/1/18 11:50,17.8,2.34,3.643,0,0,0,20.61,22.93,29.92
2024/1/18 12:00,17.79,2.341,3.645,0,0,0,20.61,22.93,29.92
2024/1/18 12:10,17.8,2.343,3.652,0,0,0,20.59,22.93,29.92
2024/1/18 12:20,17.8,2.342,3.656,0,0,0,20.62,22.93,29.89
2024/1/18 12:30,17.81,2.347,3.651,0,0,0,20.61,22.9,29.89
2024/1/18 12:40,17.8,2.339,3.645,0,0,0,20.62,22.92,29.91
2024/1/18 12:50,17.82,2.353,3.655,0,0,0,20.64,22.94,29.93
2024/1/18 13:00,17.78,2.339,3.656,0,0,0,20.64,22.94,29.92
2024/1/18 13:10,17.8,2.339,3.646,0,0,0,20.65,22.93,29.92
2024/1/18 13:20,17.8,2.348,3.648,0,0,0,20.65,22.94,29.92
2024/1/18 13:30,17.8,2.345,3.649,0,0,0,20.64,22.94,29.93
2024/1/18 13:40,17.8,2.341,3.646,0,0,0,20.62,22.93,29.91
2024/1/18 13:50,17.78,2.346,3.661,0,0,0,20.63,22.93,29.92
2024/1/18 14:00,17.81,2.342,3.64,0,0,0,20.64,22.94,29.92
2024/1/18 14:10,17.8,2.341,3.649,0,0,0,20.64,22.94,29.92
2024/1/18 14:20,17.78,2.338,3.654,0,0,0,20.62,22.93,29.91
2024/1/18 14:30,17.82,2.328,3.652,0,0,0,20.59,22.9,29.91
2024/1/18 14:40,17.82,2.332,3.659,0,0,0,20.61,22.89,29.9
2024/1/18 14:50,17.81,2.332,3.646,0,0,0,20.58,22.9,29.85
2024/1/18 15:00,17.81,2.332,3.654,0,0,0,20.59,22.88,29.86
2024/1/18 15:10,17.79,2.34,3.651,0,0,0,20.57,22.86,29.88
2024/1/18 15:20,17.81,2.334,3.653,0,0,0,20.58,22.86,29.86
2024/1/18 15:30,17.79,2.336,3.638,0,0,0,20.57,22.87,29.88
2024/1/18 15:40,17.78,2.343,3.647,0,0,0,20.61,22.89,29.89
2024/1/18 15:50,17.8,2.34,3.656,0,0,0,20.59,22.89,29.88
2024/1/18 16:00,17.8,2.344,3.645,0,0,0,20.59,22.91,29.91
2024/1/18 16:10,17.81,2.345,3.661,0,0,0,20.64,22.94,29.92
2024/1/18 16:20,17.81,2.343,3.665,0,0,0,20.64,22.94,29.93
2024/1/18 16:30,17.81,2.345,3.664,0,0,0,20.64,22.94,29.93
2024/1/18 16:40,17.81,2.344,3.663,0,0,0,20.64,22.94,29.93
2024/1/18 16:50,17.81,2.342,3.662,0,0,0,20.64,22.94,29.93
2024/1/18 17:00,17.8,2.342,3.66,0,0,0,20.64,22.94,29.93
2024/1/18 17:10,17.8,2.341,3.659,0,0,0,20.64,22.94,29.93
2024/1/18 17:20,17.8,2.34,3.659,0,0,0,20.64,22.94,29.93
2024/1/18 17:30,17.8,2.34,3.657,0,0,0,20.64,22.94,29.93
2024/1/18 17:40,17.8,2.34,3.657,0,0,0,20.64,22.94,29.93
2024/1/18 17:50,17.8,2.339,3.657,0,0,0,20.64,22.94,29.93
2024/1/18 18:00,17.8,2.339,3.655,0,0,0,20.64,22.94,29.93
2024/1/18 18:10,17.8,2.338,3.654,0,0,0,20.64,22.94,29.93
2024/1/18 18:20,17.8,2.338,3.653,0,0,0,20.64,22.94,29.93
2024/1/18 18:30,17.8,2.337,3.652,0,0,0,20.64,22.94,29.93
2024/1/18 18:40,17.8,2.337,3.652,0,0,0,20.63,22.94,29.93
2024/1/18 18:50,17.8,2.337,3.651,0,0,0,20.63,22.94,29.93
2024/1/18 19:00,17.8,2.337,3.65,0,0,0,20.63,22.94,29.93
2024/1/18 19:10,17.81,2.337,3.65,0,0,0,20.63,22.94,29.93
2024/1/18 19:20,17.81,2.336,3.65,0,0,0,20.63,22.94,29.93
2024/1/18 19:30,17.81,2.336,3.649,0,0,0,20.63,22.94,29.93
2024/1/18 19:40,17.81,2.336,3.648,0,0,0,20.63,22.94,29.93
2024/1/18 19:50,17.81,2.336,3.647,0,0,0,20.63,22.94,29.93
2024/1/18 20:00,17.81,2.336,3.647,0,0,0,20.63,22.94,29.93
2024/1/18 20:10,17.81,2.336,3.647,0,0,0,20.63,22.94,29.93
2024/1/18 20:20,17.81,2.336,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 20:30,17.81,2.336,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 20:40,17.81,2.337,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 20:50,17.81,2.337,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 21:00,17.82,2.336,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 21:10,17.82,2.337,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 21:20,17.82,2.337,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 21:30,17.82,2.336,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 21:40,17.82,2.336,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 21:50,17.82,2.336,3.644,0,0,0,20.63,22.94,29.93
2024/1/18 22:00,17.82,2.337,3.644,0,0,0,20.63,22.94,29.93
2024/1/18 22:10,17.82,2.337,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 22:20,17.83,2.338,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 22:30,17.83,2.338,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 22:40,17.83,2.338,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 22:50,17.83,2.338,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 23:00,17.83,2.338,3.644,0,0,0,20.63,22.94,29.93
2024/1/18 23:10,17.83,2.338,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 23:20,17.84,2.338,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 23:30,17.84,2.339,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 23:40,17.84,2.34,3.645,0,0,0,20.63,22.94,29.93
2024/1/18 23:50,17.85,2.34,3.647,0,0,0,20.63,22.94,29.93
2024/1/19 00:00,17.85,2.34,3.647,0,0,0,20.63,22.94,29.93
2024/1/19 00:10,17.85,2.34,3.647,0,0,0,20.63,22.94,29.93
2024/1/19 00:20,17.85,2.341,3.648,0,0,0,20.63,22.94,29.93
2024/1/19 00:30,17.85,2.342,3.649,0,0,0,20.63,22.94,29.93
2024/1/19 00:40,17.85,2.342,3.649,0,0,0,20.63,22.94,29.93
2024/1/19 00:50,17.85,2.342,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 01:00,17.85,2.342,3.649,0,0,0,20.63,22.94,29.93
2024/1/19 01:10,17.85,2.342,3.649,0,0,0,20.63,22.94,29.93
2024/1/19 01:20,17.85,2.342,3.649,0,0,0,20.63,22.94,29.93
2024/1/19 01:30,17.85,2.343,3.649,0,0,0,20.63,22.94,29.93
2024/1/19 01:40,17.85,2.343,3.649,0,0,0,20.63,22.94,29.93
2024/1/19 01:50,17.85,2.344,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 02:00,17.86,2.344,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 02:10,17.86,2.345,3.652,0,0,0,20.63,22.94,29.93
2024/1/19 02:20,17.86,2.346,3.652,0,0,0,20.63,22.94,29.93
2024/1/19 02:30,17.86,2.346,3.652,0,0,0,20.63,22.94,29.93
2024/1/19 02:40,17.86,2.346,3.651,0,0,0,20.63,22.94,29.93
2024/1/19 02:50,17.85,2.346,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 03:00,17.86,2.346,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 03:10,17.85,2.346,3.651,0,0,0,20.63,22.94,29.93
2024/1/19 03:20,17.85,2.346,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 03:30,17.86,2.346,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 03:40,17.85,2.346,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 03:50,17.85,2.346,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 04:00,17.85,2.347,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 04:10,17.85,2.347,3.651,0,0,0,20.63,22.94,29.93
2024/1/19 04:20,17.85,2.348,3.651,0,0,0,20.63,22.93,29.93
2024/1/19 04:30,17.85,2.348,3.65,0,0,0,20.63,22.93,29.93
2024/1/19 04:40,17.84,2.347,3.65,0,0,0,20.63,22.94,29.93
2024/1/19 04:50,17.84,2.347,3.649,0,0,0,20.63,22.93,29.93
2024/1/19 05:00,17.84,2.347,3.649,0,0,0,20.63,22.93,29.93
2024/1/19 05:10,17.84,2.347,3.648,0,0,0,20.63,22.93,29.93
2024/1/19 05:20,17.83,2.347,3.647,0,0,0,20.63,22.93,29.93
2024/1/19 05:30,17.83,2.347,3.647,0,0,0,20.63,22.93,29.93
2024/1/19 05:40,17.83,2.347,3.647,0,0,0,20.63,22.93,29.93
2024/1/19 05:50,17.84,2.347,3.647,0,0,0,20.63,22.93,29.93
2024/1/19 06:00,17.84,2.347,3.647,0,0,0,20.63,22.93,29.93
2024/1/19 06:10,17.84,2.347,3.648,0,0,0,20.63,22.93,29.93
2024/1/19 06:20,17.84,2.348,3.648,0,0,0,20.63,22.93,29.93
2024/1/19 06:30,17.84,2.348,3.648,0,0,0,20.63,22.93,29.93
2024/1/19 06:40,17.84,2.348,3.647,0,0,0,20.63,22.93,29.93
2024/1/19 06:50,17.83,2.348,3.647,0,0,0,20.63,22.93,29.93
2024/1/19 07:00,17.83,2.349,3.647,0,0,0,20.63,22.93,29.93
2024/1/19 07:10,17.83,2.348,3.647,0,0,0,20.63,22.93,29.93
2024/1/19 07:20,17.83,2.349,3.647,0,0,0,20.63,22.93,29.93
2024/1/19 07:30,17.82,2.349,3.646,0,0,0,20.63,22.93,29.93
2024/1/19 07:40,17.82,2.35,3.646,0,0,0,20.63,22.93,29.93
2024/1/19 07:50,17.82,2.35,3.645,0,0,0,20.63,22.93,29.93
2024/1/19 08:00,17.82,2.35,3.645,0,0,0,20.63,22.93,29.93
2024/1/19 08:10,17.82,2.349,3.645,0,0,0,20.63,22.93,29.93
2024/1/19 08:20,17.81,2.349,3.645,0,0,0,20.63,22.93,29.93
2024/1/19 08:30,17.8,2.346,3.635,0,0,0,20.63,22.88,29.92
2024/1/19 08:40,17.77,2.342,3.64,0,0,0,20.51,22.85,29.9
2024/1/19 08:50,17.8,2.346,3.643,0,0,0,20.6,22.86,29.88
2024/1/19 09:00,17.81,2.348,3.64,0,0,0,20.63,22.93,29.93
2024/1/19 09:10,17.8,2.347,3.641,0,0,0,20.63,22.93,29.93
2024/1/19 09:20,17.8,2.347,3.64,0,0,0,20.62,22.93,29.93
2024/1/19 09:30,17.79,2.348,3.64,0,0,0,20.62,22.93,29.92
2024/1/19 09:40,17.78,2.344,3.626,0,0,0,20.54,22.88,29.86
2024/1/19 09:50,17.79,2.348,3.64,0,0,0,20.6,22.9,29.91
2024/1/19 10:00,17.8,2.351,3.64,0,0,0,20.62,22.93,29.92
2024/1/19 10:10,17.79,2.345,3.625,0,0,0,20.61,22.93,29.91
2024/1/19 10:20,17.79,2.342,3.614,0,0,0,20.59,22.9,29.89
2024/1/19 10:30,17.79,2.336,3.623,0,0,0,20.6,22.89,29.86
2024/1/19 10:40,17.79,2.341,3.627,0,0,0,20.6,22.89,29.9
2024/1/19 10:50,17.8,2.343,3.626,0,0,0,20.61,22.88,29.86
2024/1/19 11:00,17.77,2.345,3.617,0,0,0,20.6,22.9,29.86
2024/1/19 11:10,17.8,2.346,3.62,0,0,0,20.6,22.89,29.87
2024/1/19 11:20,17.79,2.345,3.622,0,0,0,20.59,22.86,29.87
2024/1/19 11:30,17.77,2.342,3.634,0,0,0,20.6,22.9,29.89
2024/1/19 11:40,17.79,2.345,3.633,0,0,0,20.62,22.9,29.88
2024/1/19 11:50,17.8,2.343,3.633,0,0,0,20.61,22.92,29.9
2024/1/19 12:00,17.82,2.334,3.63,0,0,0,20.62,22.87,29.9
2024/1/19 12:10,17.8,2.341,3.634,0,0,0,20.6,22.9,29.87
2024/1/19 12:20,17.81,2.334,3.619,0,0,0,20.59,22.89,29.86
2024/1/19 12:30,17.79,2.344,3.631,0,0,0,20.61,22.88,29.88
2024/1/19 12:40,17.83,2.35,3.646,0,0,0,20.62,22.91,29.91
2024/1/19 12:50,17.82,2.351,3.63,0,0,0,20.62,22.92,29.91
2024/1/19 13:00,17.78,2.339,3.622,0,0,0,20.61,22.92,29.92
2024/1/19 13:10,17.84,2.337,3.623,0,0,0,20.62,22.89,29.91
2024/1/19 13:20,17.82,2.336,3.629,0,0,0,20.6,22.91,29.89
2024/1/19 13:30,17.82,2.35,3.628,0,0,0,20.63,22.93,29.9
2024/1/19 13:40,17.81,2.347,3.631,0,0,0,20.64,22.92,29.9
2024/1/19 13:50,17.82,2.346,3.629,0,0,0,20.63,22.91,29.89
2024/1/19 14:00,17.83,2.347,3.622,0,0,0,20.6,22.91,29.91
2024/1/19 14:10,17.81,2.341,3.632,0,0,0,20.6,22.91,29.91
2024/1/19 14:20,17.82,2.336,3.644,0,0,0,20.6,22.92,29.89
2024/1/19 14:30,17.82,2.334,3.629,0,0,0,20.59,22.88,29.86
2024/1/19 14:40,17.85,2.338,3.632,0,0,0,20.57,22.87,29.85
2024/1/19 14:50,17.84,2.334,3.627,0,0,0,20.6,22.88,29.86
2024/1/19 15:00,17.88,2.342,3.635,0,0,0,20.58,22.86,29.87
2024/1/19 15:10,17.84,2.345,3.633,0,0,0,20.62,22.87,29.86
2024/1/19 15:20,17.87,2.355,3.643,0,0,0,20.62,22.9,29.91
2024/1/19 15:30,17.86,2.349,3.644,0,0,0,20.61,22.9,29.88
2024/1/19 15:40,17.85,2.345,3.636,0,0,0,20.6,22.88,29.85
2024/1/19 15:50,17.79,2.347,3.636,0,0,0,20.56,22.9,29.87
2024/1/19 16:00,17.83,2.342,3.634,0,0,0,20.6,22.87,29.87
2024/1/19 16:10,17.85,2.344,3.633,0,0,0,20.59,22.89,29.86
2024/1/19 16:20,17.84,2.348,3.65,0,0,0,20.63,22.92,29.92
2024/1/19 16:30,17.85,2.35,3.649,0,0,0,20.63,22.92,29.92
2024/1/19 16:40,17.84,2.349,3.647,0,0,0,20.63,22.92,29.92
2024/1/19 16:50,17.84,2.347,3.646,0,0,0,20.63,22.92,29.92
2024/1/19 17:00,17.84,2.347,3.645,0,0,0,20.63,22.92,29.92
2024/1/19 17:10,17.84,2.346,3.643,0,0,0,20.63,22.92,29.92
2024/1/19 17:20,17.83,2.345,3.642,0,0,0,20.63,22.92,29.92
2024/1/19 17:30,17.83,2.344,3.641,0,0,0,20.62,22.92,29.92
2024/1/19 17:40,17.83,2.342,3.641,0,0,0,20.62,22.92,29.92
2024/1/19 17:50,17.83,2.342,3.639,0,0,0,20.62,22.92,29.92
2024/1/19 18:00,17.83,2.342,3.638,0,0,0,20.62,22.92,29.92
2024/1/19 18:10,17.83,2.342,3.637,0,0,0,20.62,22.92,29.92
2024/1/19 18:20,17.83,2.34,3.636,0,0,0,20.62,22.92,29.92
2024/1/19 18:30,17.83,2.34,3.635,0,0,0,20.62,22.92,29.92
2024/1/19 18:40,17.82,2.34,3.634,0,0,0,20.62,22.92,29.92
2024/1/19 18:50,17.82,2.34,3.633,0,0,0,20.62,22.92,29.92
2024/1/19 19:00,17.83,2.34,3.633,0,0,0,20.62,22.92,29.92
2024/1/19 19:10,17.83,2.339,3.632,0,0,0,20.62,22.92,29.92
2024/1/19 19:20,17.83,2.338,3.631,0,0,0,20.62,22.92,29.92
2024/1/19 19:30,17.83,2.338,3.63,0,0,0,20.62,22.92,29.92
2024/1/19 19:40,17.83,2.338,3.629,0,0,0,20.62,22.92,29.92
2024/1/19 19:50,17.83,2.338,3.629,0,0,0,20.62,22.92,29.92
2024/1/19 20:00,17.83,2.338,3.629,0,0,0,20.62,22.92,29.92
2024/1/19 20:10,17.83,2.338,3.629,0,0,0,20.62,22.92,29.92
2024/1/19 20:20,17.84,2.338,3.629,0,0,0,20.62,22.92,29.92
2024/1/19 20:30,17.84,2.338,3.628,0,0,0,20.62,22.92,29.92
2024/1/19 20:40,17.84,2.338,3.627,0,0,0,20.62,22.92,29.92
2024/1/19 20:50,17.84,2.338,3.626,0,0,0,20.62,22.92,29.92
2024/1/19 21:00,17.84,2.338,3.626,0,0,0,20.62,22.92,29.92
2024/1/19 21:10,17.84,2.338,3.626,0,0,0,20.62,22.92,29.92
2024/1/19 21:20,17.84,2.338,3.626,0,0,0,20.62,22.92,29.92
2024/1/19 21:30,17.84,2.338,3.626,0,0,0,20.61,22.92,29.92
2024/1/19 21:40,17.84,2.338,3.626,0,0,0,20.61,22.92,29.92
2024/1/19 21:50,17.84,2.338,3.626,0,0,0,20.62,22.92,29.92
2024/1/19 22:00,17.84,2.339,3.626,0,0,0,20.62,22.92,29.92
2024/1/19 22:10,17.85,2.34,3.626,0,0,0,20.61,22.92,29.92
2024/1/19 22:20,17.85,2.34,3.626,0,0,0,20.62,22.92,29.92
2024/1/19 22:30,17.85,2.34,3.626,0,0,0,20.62,22.92,29.92
2024/1/19 22:40,17.85,2.34,3.626,0,0,0,20.62,22.92,29.92
